"folio","agu_bloq","ag_super","vo_super","vendsupr","ve_sup_e","ag_subte","vo_subte","vendsubt","ve_sub_e"
"20182","2","0","NA","0","","0","NA","0",""
"20183","2","0","NA","0","","0","NA","0",""
"20184","2","0","NA","0","","0","NA","0",""
"20185","2","0","NA","0","","0","NA","0",""
"20186","2","0","NA","0","","0","NA","0",""
"20187","2","0","NA","0","","0","NA","0",""
"20188","2","0","NA","0","","0","NA","0",""
"20189","2","0","NA","0","","0","NA","0",""
"20190","2","0","NA","0","","0","NA","0",""
"20191","2","0","NA","0","","0","NA","0",""
"20192","2","0","NA","0","","0","NA","0",""
"20193","2","0","NA","0","","0","NA","0",""
"20194","2","0","NA","0","","0","NA","0",""
"20195","2","0","NA","0","","0","NA","0",""
"20196","2","0","NA","0","","0","NA","0",""
"20197","2","0","NA","0","","0","NA","0",""
"20198","2","0","NA","0","","0","NA","0",""
"20199","2","0","NA","0","","0","NA","0",""
"20200","2","0","NA","0","","0","NA","0",""
"20201","2","0","NA","0","","0","NA","0",""
"20202","2","0","NA","0","","0","NA","0",""
"20203","2","0","NA","0","","0","NA","0",""
"20204","2","0","NA","0","","0","NA","0",""
"20205","2","0","NA","0","","0","NA","0",""
"20206","2","0","NA","0","","0","NA","0",""
"20207","2","0","NA","0","","0","NA","0",""
"20208","2","0","NA","0","","0","NA","0",""
"20209","2","0","NA","0","","0","NA","0",""
"20210","2","0","NA","0","","0","NA","0",""
"20211","2","0","NA","0","","0","NA","0",""
"20212","2","0","NA","0","","0","NA","0",""
"20213","2","0","NA","0","","0","NA","0",""
"20214","2","0","NA","0","","0","NA","0",""
"20215","2","0","NA","0","","0","NA","0",""
"20216","2","0","NA","0","","0","NA","0",""
"20217","2","0","NA","0","","0","NA","0",""
"20218","2","0","NA","0","","0","NA","0",""
"20219","2","0","NA","0","","0","NA","0",""
"20220","2","0","NA","0","","0","NA","0",""
"20221","2","0","NA","0","","0","NA","0",""
"20222","2","0","NA","0","","0","NA","0",""
"20223","2","0","NA","0","","0","NA","0",""
"20224","2","0","NA","0","","0","NA","0",""
"20225","2","0","NA","0","","0","NA","0",""
"20226","2","0","NA","0","","0","NA","0",""
"20227","2","0","NA","0","","0","NA","0",""
"20228","2","0","NA","0","","0","NA","0",""
"20229","2","0","NA","0","","0","NA","0",""
"20230","2","0","NA","0","","0","NA","0",""
"20231","2","0","NA","0","","0","NA","0",""
"20232","2","0","NA","0","","0","NA","0",""
"20233","2","0","NA","0","","0","NA","0",""
"20234","2","0","NA","0","","0","NA","0",""
"20235","2","0","NA","0","","0","NA","0",""
"20236","2","0","NA","0","","0","NA","0",""
"20237","2","0","NA","0","","0","NA","0",""
"20238","2","0","NA","0","","0","NA","0",""
"20239","2","0","NA","0","","0","NA","0",""
"20240","2","0","NA","0","","0","NA","0",""
"20241","2","0","NA","0","","0","NA","0",""
"20242","2","0","NA","0","","0","NA","0",""
"20243","2","0","NA","0","","0","NA","0",""
"20244","2","0","NA","0","","0","NA","0",""
"20245","2","0","NA","0","","0","NA","0",""
"20246","2","0","NA","0","","0","NA","0",""
"20247","2","0","NA","0","","0","NA","0",""
"20248","2","0","NA","0","","0","NA","0",""
"20249","2","0","NA","0","","0","NA","0",""
"20250","2","0","NA","0","","0","NA","0",""
"20251","2","0","NA","0","","0","NA","0",""
"20252","2","0","NA","0","","0","NA","0",""
"20253","2","0","NA","0","","0","NA","0",""
"20254","2","0","NA","0","","0","NA","0",""
"20255","2","0","NA","0","","0","NA","0",""
"20256","2","0","NA","0","","0","NA","0",""
"20257","2","0","NA","0","","0","NA","0",""
"20258","2","0","NA","0","","0","NA","0",""
"20259","2","0","NA","0","","0","NA","0",""
"20260","2","0","NA","0","","0","NA","0",""
"20261","2","0","NA","0","","0","NA","0",""
"20262","2","0","NA","0","","0","NA","0",""
"20263","2","0","NA","0","","0","NA","0",""
"20264","2","0","NA","0","","0","NA","0",""
"20265","2","0","NA","0","","0","NA","0",""
"20266","2","0","NA","0","","0","NA","0",""
"20267","2","0","NA","0","","0","NA","0",""
"20268","2","0","NA","0","","0","NA","0",""
"20269","2","0","NA","0","","0","NA","0",""
"20270","2","0","NA","0","","0","NA","0",""
"20271","2","0","NA","0","","0","NA","0",""
"20272","2","0","NA","0","","0","NA","0",""
"20273","2","0","NA","0","","0","NA","0",""
"20274","2","0","NA","0","","0","NA","0",""
"20275","2","0","NA","0","","0","NA","0",""
"20276","2","0","NA","0","","0","NA","0",""
"20277","2","0","NA","0","","0","NA","0",""
"20278","2","0","NA","0","","0","NA","0",""
"20279","2","0","NA","0","","0","NA","0",""
"20280","2","0","NA","0","","0","NA","0",""
"20281","2","0","NA","0","","0","NA","0",""
"20282","2","0","NA","0","","0","NA","0",""
"20283","2","0","NA","0","","0","NA","0",""
"20284","2","0","NA","0","","0","NA","0",""
"20285","2","0","NA","0","","0","NA","0",""
"20286","2","0","NA","0","","0","NA","0",""
"20287","2","0","NA","0","","0","NA","0",""
"20288","2","0","NA","0","","0","NA","0",""
"20289","2","0","NA","0","","0","NA","0",""
"20290","2","0","NA","0","","0","NA","0",""
"20291","2","0","NA","0","","0","NA","0",""
"20292","2","0","NA","0","","0","NA","0",""
"20293","2","0","NA","0","","0","NA","0",""
"20294","2","0","NA","0","","0","NA","0",""
"20295","2","0","NA","0","","0","NA","0",""
"20296","2","0","NA","0","","0","NA","0",""
"20297","2","0","NA","0","","0","NA","0",""
"20298","2","0","NA","0","","0","NA","0",""
"20299","2","0","NA","0","","0","NA","0",""
"20300","2","0","NA","0","","0","NA","0",""
"20301","2","0","NA","0","","0","NA","0",""
"20302","2","0","NA","0","","0","NA","0",""
"20303","2","0","NA","0","","0","NA","0",""
"20304","2","0","NA","0","","0","NA","0",""
"20305","2","0","NA","0","","0","NA","0",""
"20306","2","0","NA","0","","0","NA","0",""
"20307","2","0","NA","0","","0","NA","0",""
"20308","2","0","NA","0","","0","NA","0",""
"20309","2","0","NA","0","","0","NA","0",""
"20310","2","0","NA","0","","0","NA","0",""
"20311","2","0","NA","0","","0","NA","0",""
"20312","2","0","NA","0","","0","NA","0",""
"20313","2","0","NA","0","","0","NA","0",""
"20314","2","0","NA","0","","0","NA","0",""
"20315","0","0","NA","0","","0","NA","0",""
"20316","2","0","NA","0","","0","NA","0",""
"20317","2","0","NA","0","","0","NA","0",""
"20318","2","0","NA","0","","0","NA","0",""
"20319","2","0","NA","0","","0","NA","0",""
"20320","2","0","NA","0","","0","NA","0",""
"20321","2","0","NA","0","","0","NA","0",""
"20322","2","0","NA","0","","0","NA","0",""
"20323","2","0","NA","0","","0","NA","0",""
"20324","2","0","NA","0","","0","NA","0",""
"20325","2","0","NA","0","","0","NA","0",""
"20326","2","0","NA","0","","0","NA","0",""
"20327","2","0","NA","0","","0","NA","0",""
"20328","2","0","NA","0","","0","NA","0",""
"20329","2","0","NA","0","","0","NA","0",""
"20330","2","0","NA","0","","0","NA","0",""
"20331","2","0","NA","0","","0","NA","0",""
"20332","2","0","NA","0","","0","NA","0",""
"20333","2","0","NA","0","","0","NA","0",""
"20334","2","0","NA","0","","0","NA","0",""
"20335","2","0","NA","0","","0","NA","0",""
"20336","2","0","NA","0","","0","NA","0",""
"20337","0","0","","0","","0","","0",""
"20338","2","0","NA","0","","0","NA","0",""
"20339","2","0","NA","0","","0","NA","0",""
"20340","2","0","NA","0","","0","NA","0",""
"20341","2","0","NA","0","","0","NA","0",""
"20342","2","0","NA","0","","0","NA","0",""
"20343","2","0","NA","0","","0","NA","0",""
"20344","2","0","NA","0","","0","NA","0",""
"20345","2","0","NA","0","","0","NA","0",""
"20346","2","0","NA","0","","0","NA","0",""
"20347","2","0","NA","0","","0","NA","0",""
"20348","2","0","NA","0","","0","NA","0",""
"20349","2","0","NA","0","","0","NA","0",""
"20350","2","0","NA","0","","0","NA","0",""
"20351","2","0","NA","0","","0","NA","0",""
"20352","2","0","NA","0","","0","NA","0",""
"20353","2","0","NA","0","","0","NA","0",""
"20354","2","0","NA","0","","0","NA","0",""
"20355","2","0","NA","0","","0","NA","0",""
"20356","2","0","NA","0","","0","NA","0",""
"20357","2","0","NA","0","","0","NA","0",""
"20358","2","0","NA","0","","0","NA","0",""
"20359","2","0","NA","0","","0","NA","0",""
"20360","2","0","NA","0","","0","NA","0",""
"20361","2","0","NA","0","","0","NA","0",""
"20362","2","0","NA","0","","0","NA","0",""
"20363","2","0","NA","0","","0","NA","0",""
"20364","2","0","NA","0","","0","NA","0",""
"20365","2","0","NA","0","","0","NA","0",""
"20366","2","0","NA","0","","0","NA","0",""
"20367","2","0","NA","0","","0","NA","0",""
"20368","2","0","NA","0","","0","NA","0",""
"20369","2","0","NA","0","","0","NA","0",""
"20370","2","0","NA","0","","0","NA","0",""
"20371","2","0","NA","0","","0","NA","0",""
"20372","2","0","NA","0","","0","NA","0",""
"20373","2","0","NA","0","","0","NA","0",""
"20374","2","0","NA","0","","0","NA","0",""
"20375","2","0","NA","0","","0","NA","0",""
"20376","2","0","NA","0","","0","NA","0",""
"20377","2","0","NA","0","","0","NA","0",""
"20378","2","0","NA","0","","0","NA","0",""
"20379","2","0","NA","0","","0","NA","0",""
"20380","2","0","NA","0","","0","NA","0",""
"20381","2","0","NA","0","","0","NA","0",""
"20382","2","0","NA","0","","0","NA","0",""
"20383","2","0","NA","0","","0","NA","0",""
"20384","2","0","NA","0","","0","NA","0",""
"20385","2","0","NA","0","","0","NA","0",""
"20386","2","0","NA","0","","0","NA","0",""
"20387","2","0","NA","0","","0","NA","0",""
"20388","2","0","NA","0","","0","NA","0",""
"20389","2","0","NA","0","","0","NA","0",""
"20390","2","0","NA","0","","0","NA","0",""
"20391","2","0","NA","0","","0","NA","0",""
"20392","2","0","NA","0","","0","NA","0",""
"20393","2","0","NA","0","","0","NA","0",""
"20394","2","0","NA","0","","0","NA","0",""
"20395","2","0","NA","0","","0","NA","0",""
"20396","2","0","NA","0","","0","NA","0",""
"20397","2","0","NA","0","","0","NA","0",""
"20398","2","0","NA","0","","0","NA","0",""
"20399","2","0","NA","0","","0","NA","0",""
"20400","2","0","NA","0","","0","NA","0",""
"20401","2","0","NA","0","","0","NA","0",""
"20402","2","0","NA","0","","0","NA","0",""
"20403","2","0","NA","0","","0","NA","0",""
"20404","2","0","NA","0","","0","NA","0",""
"20405","2","0","NA","0","","0","NA","0",""
"20406","0","0","NA","0","","0","NA","0",""
"20407","2","0","NA","0","","0","NA","0",""
"20408","2","0","","0","","0","NA","0",""
"20409","2","0","NA","0","","0","NA","0",""
"20410","2","0","NA","0","","0","NA","0",""
"20411","2","0","NA","0","","0","NA","0",""
"20412","2","0","","0","","0","NA","0",""
"20413","2","0","NA","0","","0","NA","0",""
"20414","2","0","NA","0","","0","NA","0",""
"20415","2","0","NA","0","","0","NA","0",""
"20416","2","0","NA","0","","0","NA","0",""
"20417","2","0","NA","0","","0","NA","0",""
"20418","2","0","NA","0","","0","NA","0",""
"20419","2","0","NA","0","","0","NA","0",""
"20420","2","0","NA","0","","0","NA","0",""
"20421","2","0","NA","0","","0","NA","0",""
"20422","2","0","NA","0","","0","NA","0",""
"20423","2","0","NA","0","","0","NA","0",""
"20424","2","0","NA","0","","0","NA","0",""
"20425","2","0","NA","0","","0","NA","0",""
"20426","2","0","NA","0","","0","NA","0",""
"20427","2","0","NA","0","","0","NA","0",""
"20428","2","0","NA","0","","0","NA","0",""
"20429","2","0","NA","0","","0","NA","0",""
"20430","2","0","NA","0","","0","NA","0",""
"20431","2","0","NA","0","","0","NA","0",""
"20432","2","0","NA","0","","0","NA","0",""
"20433","0","0","NA","0","","0","NA","0",""
"20434","2","0","NA","0","","0","NA","0",""
"20435","2","0","NA","0","","0","NA","0",""
"20436","2","0","NA","0","","0","NA","0",""
"20437","2","0","NA","0","","0","NA","0",""
"20438","2","0","NA","0","","0","NA","0",""
"20439","2","0","NA","0","","0","NA","0",""
"20440","2","0","NA","0","","0","NA","0",""
"20441","2","0","NA","0","","0","NA","0",""
"20442","2","0","NA","0","","0","NA","0",""
"20443","2","0","NA","0","","0","NA","0",""
"20444","2","0","NA","0","","0","NA","0",""
"20445","2","0","NA","0","","0","NA","0",""
"20446","2","0","NA","0","","0","NA","0",""
"20447","2","0","NA","0","","0","NA","0",""
"20448","2","0","NA","0","","0","NA","0",""
"20449","2","0","NA","0","","0","NA","0",""
"20450","2","0","NA","0","","0","NA","0",""
"20451","2","0","NA","0","","0","NA","0",""
"20452","2","0","NA","0","","0","NA","0",""
"20453","1","2","NA","0","","1","40000","6",""
"20454","2","0","NA","0","","0","NA","0",""
"20455","2","0","NA","0","","0","NA","0",""
"20456","2","0","NA","0","","0","NA","0",""
"20457","2","0","NA","0","","0","NA","0",""
"20458","2","0","NA","0","","0","NA","0",""
"20459","2","0","NA","0","","0","NA","0",""
"20460","2","0","NA","0","","0","NA","0",""
"20461","2","0","NA","0","","0","NA","0",""
"20462","2","0","NA","0","","0","NA","0",""
"20463","2","0","NA","0","","0","NA","0",""
"20464","2","0","NA","0","","0","NA","0",""
"20465","2","0","NA","0","","0","NA","0",""
"20466","2","0","NA","0","","0","NA","0",""
"20467","2","0","NA","0","","0","NA","0",""
"20468","2","0","NA","0","","0","NA","0",""
"20469","2","0","NA","0","","0","NA","0",""
"20470","2","0","NA","0","","0","NA","0",""
"20471","2","0","NA","0","","0","NA","0",""
"20472","2","0","NA","0","","0","NA","0",""
"20473","2","0","NA","0","","0","NA","0",""
"20474","2","0","NA","0","","0","NA","0",""
"20475","2","0","NA","0","","0","NA","0",""
"20476","2","0","NA","0","","0","NA","0",""
"20477","2","0","NA","0","","0","NA","0",""
"20478","2","0","NA","0","","0","NA","0",""
"20479","2","0","NA","0","","0","NA","0",""
"20480","2","0","NA","0","","0","NA","0",""
"20481","2","0","NA","0","","0","NA","0",""
"20482","2","0","NA","0","","0","NA","0",""
"20483","2","0","NA","0","","0","NA","0",""
"20484","2","0","NA","0","","0","NA","0",""
"20485","2","0","NA","0","","0","NA","0",""
"20486","2","0","NA","0","","0","NA","0",""
"20487","2","0","NA","0","","0","NA","0",""
"20488","2","0","NA","0","","0","NA","0",""
"20489","2","0","NA","0","","0","NA","0",""
"20490","2","0","NA","0","","0","NA","0",""
"20491","2","0","NA","0","","0","NA","0",""
"20492","2","0","NA","0","","0","NA","0",""
"20493","2","0","NA","0","","0","NA","0",""
"20494","2","0","NA","0","","0","NA","0",""
"20495","2","0","NA","0","","0","NA","0",""
"20496","2","0","NA","0","","0","NA","0",""
"20497","2","0","NA","0","","0","NA","0",""
"20498","2","0","NA","0","","0","NA","0",""
"20499","2","0","NA","0","","0","NA","0",""
"20500","2","0","NA","0","","0","NA","0",""
"20501","2","0","NA","0","","0","NA","0",""
"20502","2","0","NA","0","","0","NA","0",""
"20503","2","0","NA","0","","0","NA","0",""
"20504","2","0","NA","0","","0","NA","0",""
"20505","2","0","NA","0","","0","NA","0",""
"20506","2","0","NA","0","","0","NA","0",""
"20507","2","0","NA","0","","0","NA","0",""
"20508","2","0","NA","0","","0","NA","0",""
"20509","2","0","NA","0","","0","NA","0",""
"20510","2","0","NA","0","","0","NA","0",""
"20511","2","0","NA","0","","0","NA","0",""
"20512","2","0","NA","0","","0","NA","0",""
"20513","2","0","NA","0","","0","NA","0",""
"20514","2","0","NA","0","","0","NA","0",""
"20515","2","0","NA","0","","0","NA","0",""
"20516","2","0","NA","0","","0","NA","0",""
"20517","2","0","NA","0","","0","NA","0",""
"20518","2","0","NA","0","","0","NA","0",""
"20519","2","0","NA","0","","0","NA","0",""
"20520","2","0","NA","0","","0","NA","0",""
"20521","2","0","NA","0","","0","NA","0",""
"20522","2","0","NA","0","","0","NA","0",""
"20523","2","0","NA","0","","0","NA","0",""
"20524","2","0","NA","0","","0","NA","0",""
"20525","2","0","NA","0","","0","NA","0",""
"20526","2","0","NA","0","","0","NA","0",""
"20527","2","0","NA","0","","0","NA","0",""
"20528","2","0","NA","0","","0","NA","0",""
"20529","2","0","NA","0","","0","NA","0",""
"20530","2","0","NA","0","","0","NA","0",""
"20531","2","0","NA","0","","0","NA","0",""
"20532","2","0","NA","0","","0","NA","0",""
"20533","2","0","NA","0","","0","NA","0",""
"20534","2","0","NA","0","","0","NA","0",""
"20535","2","0","NA","0","","0","NA","0",""
"20536","2","0","NA","0","","0","NA","0",""
"20537","2","0","NA","0","","0","NA","0",""
"20538","2","0","NA","0","","0","NA","0",""
"20539","2","0","NA","0","","0","NA","0",""
"20540","2","0","NA","0","","0","NA","0",""
"20541","2","0","NA","0","","0","NA","0",""
"20542","2","0","NA","0","","0","NA","0",""
"20543","2","0","NA","0","","0","NA","0",""
"20544","2","0","NA","0","","0","NA","0",""
"20545","2","0","NA","0","","0","NA","0",""
"20546","2","0","NA","0","","0","NA","0",""
"20547","2","0","NA","0","","0","NA","0",""
"20548","2","0","NA","0","","0","NA","0",""
"20549","2","0","NA","0","","0","NA","0",""
"20550","2","0","NA","0","","0","NA","0",""
"20551","2","0","NA","0","","0","NA","0",""
"20552","2","0","NA","0","","0","NA","0",""
"20553","2","0","NA","0","","0","NA","0",""
"20554","2","0","NA","0","","0","NA","0",""
"20555","2","0","NA","0","","0","NA","0",""
"20556","2","0","NA","0","","0","NA","0",""
"20557","2","0","NA","0","","0","NA","0",""
"20558","2","0","NA","0","","0","NA","0",""
"20559","2","0","NA","0","","0","NA","0",""
"20560","2","0","NA","0","","0","NA","0",""
"20561","2","0","NA","0","","0","NA","0",""
"20562","2","0","NA","0","","0","NA","0",""
"20563","2","0","NA","0","","0","NA","0",""
"20564","2","0","NA","0","","0","NA","0",""
"20565","2","0","NA","0","","0","NA","0",""
"20566","2","0","NA","0","","0","NA","0",""
"20567","2","0","NA","0","","0","NA","0",""
"20568","2","0","NA","0","","0","NA","0",""
"20569","2","0","NA","0","","0","NA","0",""
"20570","2","0","NA","0","","0","NA","0",""
"21001","2","0","NA","0","","0","NA","0",""
"21002","2","0","NA","0","","0","NA","0",""
"21003","2","0","NA","0","","0","NA","0",""
"21004","2","0","NA","0","","0","NA","0",""
"21005","2","0","NA","0","","0","NA","0",""
"21006","2","0","NA","0","","0","NA","0",""
"21007","2","0","NA","0","","0","NA","0",""
"21008","2","0","NA","0","","0","NA","0",""
"21009","2","0","NA","0","","0","NA","0",""
"21010","2","0","NA","0","","0","NA","0",""
"21011","2","0","NA","0","","0","NA","0",""
"21012","2","0","NA","0","","0","NA","0",""
"21013","2","0","NA","0","","0","NA","0",""
"21014","2","0","NA","0","","0","NA","0",""
"21015","2","0","NA","0","","0","NA","0",""
"21016","0","0","NA","0","","0","NA","0",""
"21017","2","0","NA","0","","0","NA","0",""
"21018","2","0","NA","0","","0","NA","0",""
"21019","1","1","540699","1","","1","13588008","1",""
"21020","2","0","NA","0","","0","NA","0",""
"21021","2","0","NA","0","","0","NA","0",""
"21022","2","0","NA","0","","0","NA","0",""
"21023","2","0","NA","0","","0","NA","0",""
"21024","2","0","NA","0","","0","NA","0",""
"21025","1","1","22265","1","","2","NA","0",""
"21026","2","0","NA","0","","0","NA","0",""
"21027","2","0","NA","0","","0","NA","0",""
"21028","2","0","NA","0","","0","NA","0",""
"21029","2","0","NA","0","","0","NA","0",""
"21030","2","0","NA","0","","0","NA","0",""
"21031","2","0","NA","0","","0","NA","0",""
"21032","2","0","NA","0","","0","NA","0",""
"21033","2","0","NA","0","","0","NA","0",""
"21034","2","0","NA","0","","0","NA","0",""
"21035","2","0","NA","0","","0","NA","0",""
"21036","2","0","NA","0","","0","NA","0",""
"21037","2","0","NA","0","","0","NA","0",""
"21038","2","0","NA","0","","0","NA","0",""
"21039","2","0","NA","0","","0","NA","0",""
"21040","2","0","NA","0","","0","NA","0",""
"21041","2","0","NA","0","","0","NA","0",""
"21042","2","0","NA","0","","0","NA","0",""
"21043","2","0","NA","0","","0","NA","0",""
"21044","1","2","NA","0","","1","12000","3",""
"21045","2","0","NA","0","","0","NA","0",""
"21046","2","0","NA","0","","0","NA","0",""
"21047","2","0","NA","0","","0","NA","0",""
"21048","2","0","NA","0","","0","NA","0",""
"21049","2","0","NA","0","","0","NA","0",""
"21050","2","0","NA","0","","0","NA","0",""
"21051","2","0","NA","0","","0","NA","0",""
"21052","2","0","NA","0","","0","NA","0",""
"21053","2","0","NA","0","","0","NA","0",""
"21054","2","0","NA","0","","0","NA","0",""
"21055","2","0","NA","0","","0","NA","0",""
"21056","2","0","NA","0","","0","NA","0",""
"21057","2","0","NA","0","","0","NA","0",""
"21058","2","0","NA","0","","0","NA","0",""
"21059","2","0","NA","0","","0","NA","0",""
"21060","2","0","NA","0","","0","NA","0",""
"21061","2","0","NA","0","","0","NA","0",""
"21062","2","0","NA","0","","0","NA","0",""
"21063","2","0","NA","0","","0","NA","0",""
"21064","2","0","NA","0","","0","NA","0",""
"21065","2","0","NA","0","","0","NA","0",""
"21066","2","0","NA","0","","0","NA","0",""
"21067","2","0","NA","0","","0","NA","0",""
"21068","2","0","NA","0","","0","NA","0",""
"21069","2","0","NA","0","","0","NA","0",""
"21070","2","0","NA","0","","0","NA","0",""
"21071","2","0","NA","0","","0","NA","0",""
"21072","2","0","NA","0","","0","NA","0",""
"21073","2","0","NA","0","","0","NA","0",""
"21074","2","0","NA","0","","0","NA","0",""
"21075","0","0","NA","0","","0","NA","0",""
"21076","2","0","NA","0","","0","NA","0",""
"21077","2","0","NA","0","","0","NA","0",""
"21078","2","0","NA","0","","0","NA","0",""
"21079","2","0","NA","0","","0","NA","0",""
"21080","2","0","NA","0","","0","NA","0",""
"21081","2","0","NA","0","","0","NA","0",""
"21082","2","0","NA","0","","0","NA","0",""
"21083","2","0","NA","0","","0","NA","0",""
"21084","2","0","NA","0","","0","NA","0",""
"21085","2","0","NA","0","","0","NA","0",""
"21086","2","0","NA","0","","0","NA","0",""
"21087","2","0","NA","0","","0","NA","0",""
"21088","2","0","NA","0","","0","NA","0",""
"21089","2","0","NA","0","","0","NA","0",""
"21090","2","0","NA","0","","0","NA","0",""
"21091","2","0","NA","0","","0","NA","0",""
"21092","1","2","NA","0","","1","100","4",""
"21093","2","0","NA","0","","0","NA","0",""
"21094","2","0","NA","0","","0","NA","0",""
"21095","2","0","NA","0","","0","NA","0",""
"21096","2","0","NA","0","","0","NA","0",""
"21097","2","0","NA","0","","0","NA","0",""
"21098","2","0","NA","0","","0","NA","0",""
"21099","2","0","","0","","0","NA","0",""
"21100","0","0","NA","0","","0","NA","0",""
"21101","2","0","NA","0","","0","NA","0",""
"21102","2","0","NA","0","","0","NA","0",""
"21103","1","1","12000","6","","1","120000","2",""
"21104","2","0","NA","0","","0","NA","0",""
"21105","2","0","NA","0","","0","NA","0",""
"21106","2","0","NA","0","","0","NA","0",""
"21107","2","0","NA","0","","0","NA","0",""
"21108","2","0","NA","0","","0","NA","0",""
"21109","2","0","NA","0","","0","NA","0",""
"21110","2","0","NA","0","","0","NA","0",""
"21111","2","0","NA","0","","0","NA","0",""
"21112","2","0","NA","0","","0","NA","0",""
"21113","2","0","NA","0","","0","NA","0",""
"21114","2","0","NA","0","","0","NA","0",""
"21115","2","0","NA","0","","0","NA","0",""
"21116","2","0","NA","0","","0","NA","0",""
"21117","2","0","NA","0","","1","NA","0",""
"21118","2","0","NA","0","","0","NA","0",""
"21119","2","0","NA","0","","0","NA","0",""
"21120","2","0","NA","0","","0","NA","0",""
"21121","2","0","NA","0","","0","NA","0",""
"21122","2","0","NA","0","","0","NA","0",""
"21123","2","0","NA","0","","0","NA","0",""
"21124","2","0","NA","0","","0","NA","0",""
"21125","2","0","NA","0","","0","NA","0",""
"21126","2","0","NA","0","","0","NA","0",""
"21127","2","0","NA","0","","0","NA","0",""
"21128","2","0","NA","0","","0","NA","0",""
"21129","2","0","NA","0","","0","NA","0",""
"21130","2","0","NA","0","","0","NA","0",""
"21131","2","0","NA","0","","0","NA","0",""
"21132","2","0","NA","0","","0","NA","0",""
"21133","2","0","NA","0","","0","NA","0",""
"21134","2","0","NA","0","","0","NA","0",""
"21135","2","0","NA","0","","0","NA","0",""
"21136","2","0","NA","0","","0","NA","0",""
"21137","2","0","NA","0","","0","NA","0",""
"21138","1","1","852315","1","","1","481581","1",""
"21139","2","0","NA","0","","0","NA","0",""
"21140","2","0","NA","0","","0","NA","0",""
"21141","2","0","NA","0","","0","NA","0",""
"21142","2","0","NA","0","","0","NA","0",""
"21143","2","0","NA","0","","0","NA","0",""
"21144","2","0","NA","0","","0","NA","0",""
"21145","2","0","NA","0","","0","NA","0",""
"21146","2","0","NA","0","","0","NA","0",""
"21147","2","0","NA","0","","0","NA","0",""
"21148","0","0","NA","0","","0","NA","0",""
"21149","2","0","NA","0","","0","NA","0",""
"21150","2","0","NA","0","","0","NA","0",""
"21151","2","0","NA","0","","0","NA","0",""
"21152","2","0","NA","0","","0","NA","0",""
"21153","2","0","NA","0","","0","NA","0",""
"21154","2","0","NA","0","","0","NA","0",""
"21155","2","0","NA","0","","0","NA","0",""
"21156","2","0","NA","0","","0","NA","0",""
"21157","2","0","NA","0","","0","NA","0",""
"21158","2","0","NA","0","","0","NA","0",""
"21159","2","0","NA","0","","0","NA","0",""
"21160","2","0","NA","0","","0","NA","0",""
"21161","2","0","NA","0","","0","NA","0",""
"21162","2","0","NA","0","","0","NA","0",""
"21163","2","0","NA","0","","0","NA","0",""
"21164","2","0","NA","0","","0","NA","0",""
"21165","2","0","NA","0","","0","NA","0",""
"21166","2","0","NA","0","","0","NA","0",""
"21167","2","0","NA","0","","0","NA","0",""
"21168","2","0","NA","0","","0","NA","0",""
"21169","2","0","NA","0","","0","NA","0",""
"21170","2","0","NA","0","","0","NA","0",""
"21171","2","0","NA","0","","0","NA","0",""
"21172","2","0","NA","0","","0","NA","0",""
"21173","2","0","NA","0","","0","NA","0",""
"21174","2","0","NA","0","","0","NA","0",""
"21175","2","0","NA","0","","0","NA","0",""
"21176","2","0","NA","0","","0","NA","0",""
"21177","2","0","NA","0","","0","NA","0",""
"21178","2","0","NA","0","","0","NA","0",""
"21179","2","0","NA","0","","0","NA","0",""
"21180","2","0","NA","0","","0","NA","0",""
"21181","2","0","NA","0","","0","NA","0",""
"21182","2","0","NA","0","","0","NA","0",""
"21183","2","0","NA","0","","0","NA","0",""
"21184","2","0","NA","0","","0","NA","0",""
"21185","2","0","NA","0","","0","NA","0",""
"21186","2","0","NA","0","","0","NA","0",""
"21187","2","0","NA","0","","0","NA","0",""
"21188","2","0","NA","0","","0","NA","0",""
"21189","2","0","NA","0","","0","NA","0",""
"21190","2","0","NA","0","","0","NA","0",""
"21191","2","0","NA","0","","0","NA","0",""
"21192","2","0","NA","0","","0","NA","0",""
"21193","2","0","NA","0","","0","NA","0",""
"21194","0","0","NA","0","","0","NA","0",""
"21195","2","0","NA","0","","0","NA","0",""
"21196","2","0","NA","0","","0","NA","0",""
"21197","2","0","NA","0","","0","NA","0",""
"21198","0","0","NA","0","","0","NA","0",""
"21199","2","0","NA","0","","0","NA","0",""
"21200","2","0","NA","0","","0","NA","0",""
"21201","2","0","NA","0","","0","NA","0",""
"21202","2","0","NA","0","","0","NA","0",""
"21203","2","0","NA","0","","0","NA","0",""
"21204","2","0","NA","0","","0","NA","0",""
"21205","2","0","NA","0","","0","NA","0",""
"21206","2","0","NA","0","","0","NA","0",""
"21207","2","0","NA","0","","0","NA","0",""
"21208","2","0","NA","0","","0","NA","0",""
"21209","2","0","NA","0","","0","NA","0",""
"21210","2","0","NA","0","","0","NA","0",""
"21211","2","0","NA","0","","0","NA","0",""
"21212","2","0","NA","0","","0","NA","0",""
"21213","0","0","NA","0","","0","NA","0",""
"21214","2","0","NA","0","","0","NA","0",""
"21215","2","0","NA","0","","0","NA","0",""
"21216","2","0","NA","0","","0","NA","0",""
"21217","2","0","NA","0","","0","NA","0",""
